集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2010,02,青森県,M,宿泊業，飲食サービス業,65～69歳,16.09,1.25,194.33
2010,02,青森県,M,宿泊業，飲食サービス業,70歳～,14.76,2,179.12
2010,02,青森県,N,生活関連サービス業，娯楽業,年齢計,19.52,20.06,254.3
2010,02,青森県,N,生活関連サービス業，娯楽業,～19歳,15.45,7.4,192.8
2010,02,青森県,N,生活関連サービス業，娯楽業,20～24歳,16.28,8.88,204.24
2010,02,青森県,N,生活関連サービス業，娯楽業,25～29歳,18.9,21.42,248.22
2010,02,青森県,N,生活関連サービス業，娯楽業,30～34歳,23.27,34.41,313.65
2010,02,青森県,N,生活関連サービス業，娯楽業,35～39歳,21.1,31.44,284.64
2010,02,青森県,N,生活関連サービス業，娯楽業,40～44歳,18.67,12.51,236.55
2010,02,青森県,N,生活関連サービス業，娯楽業,45～49歳,20.43,17.05,262.21
2010,02,青森県,N,生活関連サービス業，娯楽業,50～54歳,22.05,24.14,288.74
2010,02,青森県,N,生活関連サービス業，娯楽業,55～59歳,20.29,18.25,261.73
2010,02,青森県,N,生活関連サービス業，娯楽業,60～64歳,16.24,6.8,201.68
2010,02,青森県,N,生活関連サービス業，娯楽業,65～69歳,15.2,13.3,195.7
2010,02,青森県,N,生活関連サービス業，娯楽業,70歳～,12.99,0,155.88
2010,02,青森県,O,教育，学習支援業,年齢計,34.44,82.85,496.13
2010,02,青森県,O,教育，学習支援業,～19歳,17.81,40.81,254.53
2010,02,青森県,O,教育，学習支援業,20～24歳,16.55,23.87,222.47
2010,02,青森県,O,教育，学習支援業,25～29歳,20.57,41.89,288.73
2010,02,青森県,O,教育，学習支援業,30～34歳,27.7,70.25,402.65
2010,02,青森県,O,教育，学習支援業,35～39歳,30.14,70.28,431.96
2010,02,青森県,O,教育，学習支援業,40～44歳,36.13,91.94,525.5
2010,02,青森県,O,教育，学習支援業,45～49歳,36.42,91.62,528.66
2010,02,青森県,O,教育，学習支援業,50～54歳,40.73,100.65,589.41
2010,02,青森県,O,教育，学習支援業,55～59歳,40.92,97.74,588.78
2010,02,青森県,O,教育，学習支援業,60～64歳,42.91,111.14,626.06
2010,02,青森県,O,教育，学習支援業,65～69歳,35.75,38.67,467.67
2010,02,青森県,O,教育，学習支援業,70歳～,21.88,15.11,277.67
2010,02,青森県,P,医療，福祉,年齢計,21.48,50.03,307.79
2010,02,青森県,P,医療，福祉,～19歳,14.52,4.33,178.57
2010,02,青森県,P,医療，福祉,20～24歳,16.87,23.55,225.99
2010,02,青森県,P,医療，福祉,25～29歳,18.65,48.61,272.41
2010,02,青森県,P,医療，福祉,30～34歳,19.75,48.57,285.57
2010,02,青森県,P,医療，福祉,35～39歳,19.59,45.48,280.56
2010,02,青森県,P,医療，福祉,40～44歳,21.64,57.59,317.27
2010,02,青森県,P,医療，福祉,45～49歳,23.71,62.68,347.2
2010,02,青森県,P,医療，福祉,50～54歳,24.12,70.81,360.25
2010,02,青森県,P,医療，福祉,55～59歳,30.94,59.42,430.7
2010,02,青森県,P,医療，福祉,60～64歳,19.78,48.41,285.77
2010,02,青森県,P,医療，福祉,65～69歳,33.21,27.79,426.31
2010,02,青森県,P,医療，福祉,70歳～,28.12,79.8,417.24
2010,02,青森県,Q,複合サービス事業,年齢計,21.4,46.46,303.26
2010,02,青森県,Q,複合サービス事業,～19歳,15.43,0,185.16
2010,02,青森県,Q,複合サービス事業,20～24歳,15.42,16.67,201.71
2010,02,青森県,Q,複合サービス事業,25～29歳,17.32,39.55,247.39
2010,02,青森県,Q,複合サービス事業,30～34歳,18.77,38.94,264.18
2010,02,青森県,Q,複合サービス事業,35～39歳,21.12,59.37,312.81
2010,02,青森県,Q,複合サービス事業,40～44歳,24.15,68.3,358.1
2010,02,青森県,Q,複合サービス事業,45～49歳,25.05,60.58,361.18
2010,02,青森県,Q,複合サービス事業,50～54歳,26.31,61.79,377.51
2010,02,青森県,Q,複合サービス事業,55～59歳,21.02,37.32,289.56
2010,02,青森県,Q,複合サービス事業,60～64歳,17.65,14.17,225.97
2010,02,青森県,Q,複合サービス事業,65～69歳,26.4,5.28,322.08
2010,02,青森県,Q,複合サービス事業,70歳～,17.33,0,207.96
2010,02,青森県,R,サービス業（他に分類されないもの）,年齢計,19.24,38.48,269.36
2010,02,青森県,R,サービス業（他に分類されないもの）,～19歳,13.34,14.47,174.55
2010,02,青森県,R,サービス業（他に分類されないもの）,20～24歳,15.49,18.15,204.03
2010,02,青森県,R,サービス業（他に分類されないもの）,25～29歳,17.52,39.33,249.57
2010,02,青森県,R,サービス業（他に分類されないもの）,30～34歳,18.89,38.42,265.1
2010,02,青森県,R,サービス業（他に分類されないもの）,35～39歳,20.84,47.99,298.07
2010,02,青森県,R,サービス業（他に分類されないもの）,40～44歳,21.15,48.95,302.75
2010,02,青森県,R,サービス業（他に分類されないもの）,45～49歳,20.96,45.39,296.91
2010,02,青森県,R,サービス業（他に分類されないもの）,50～54歳,24.03,49.44,337.8
2010,02,青森県,R,サービス業（他に分類されないもの）,55～59歳,19.13,39.06,268.62
2010,02,青森県,R,サービス業（他に分類されないもの）,60～64歳,15.74,23.83,212.71
2010,02,青森県,R,サービス業（他に分類されないもの）,65～69歳,15.54,8.1,194.58
2010,02,青森県,R,サービス業（他に分類されないもの）,70歳～,15.29,25.12,208.6
2010,03,岩手県,C,鉱業，採石業，砂利採取業,年齢計,20.23,21.74,264.5
2010,03,岩手県,C,鉱業，採石業，砂利採取業,～19歳,14.87,24.34,202.78
2010,03,岩手県,C,鉱業，採石業，砂利採取業,20～24歳,-,-,-
2010,03,岩手県,C,鉱業，採石業，砂利採取業,25～29歳,17.89,4.97,219.65
2010,03,岩手県,C,鉱業，採石業，砂利採取業,30～34歳,20.16,37.39,279.31
2010,03,岩手県,C,鉱業，採石業，砂利採取業,35～39歳,19.98,28.36,268.12
2010,03,岩手県,C,鉱業，採石業，砂利採取業,40～44歳,22.12,23.96,289.4
2010,03,岩手県,C,鉱業，採石業，砂利採取業,45～49歳,21.69,31.52,291.8
2010,03,岩手県,C,鉱業，採石業，砂利採取業,50～54歳,22.53,9.15,279.51
2010,03,岩手県,C,鉱業，採石業，砂利採取業,55～59歳,19.31,15.03,246.75
2010,03,岩手県,C,鉱業，採石業，砂利採取業,60～64歳,17.01,10.99,215.11
2010,03,岩手県,C,鉱業，採石業，砂利採取業,65～69歳,17.95,13.74,229.14
2010,03,岩手県,C,鉱業，採石業，砂利採取業,70歳～,15.6,2,189.2
2010,03,岩手県,D,建設業,年齢計,25.11,26.09,327.41
2010,03,岩手県,D,建設業,～19歳,16.51,8.64,206.76
2010,03,岩手県,D,建設業,20～24歳,17.87,25.2,239.64
2010,03,岩手県,D,建設業,25～29歳,19.82,18.77,256.61
2010,03,岩手県,D,建設業,30～34歳,23.74,21.79,306.67
2010,03,岩手県,D,建設業,35～39歳,24.76,30.86,327.98
2010,03,岩手県,D,建設業,40～44歳,26.24,26.71,341.59
2010,03,岩手県,D,建設業,45～49歳,27.91,38.85,373.77
2010,03,岩手県,D,建設業,50～54歳,28.41,28.61,369.53
2010,03,岩手県,D,建設業,55～59歳,27.93,28.81,363.97
2010,03,岩手県,D,建設業,60～64歳,23.02,16.24,292.48
2010,03,岩手県,D,建設業,65～69歳,22.41,10.9,279.82
2010,03,岩手県,D,建設業,70歳～,14.54,2.5,176.98
2010,03,岩手県,E,製造業,年齢計,22.69,46.53,318.81
2010,03,岩手県,E,製造業,～19歳,15.58,12.38,199.34
2010,03,岩手県,E,製造業,20～24歳,16.81,23.79,225.51
2010,03,岩手県,E,製造業,25～29歳,18.78,31.97,257.33
2010,03,岩手県,E,製造業,30～34歳,21.56,41.89,300.61
2010,03,岩手県,E,製造業,35～39歳,23.35,53.74,333.94
2010,03,岩手県,E,製造業,40～44歳,24.94,56.17,355.45
2010,03,岩手県,E,製造業,45～49歳,25.8,56.92,366.52
2010,03,岩手県,E,製造業,50～54歳,25.37,54.42,358.86
2010,03,岩手県,E,製造業,55～59歳,24.4,53.64,346.44
2010,03,岩手県,E,製造業,60～64歳,16.45,19.17,216.57
2010,03,岩手県,E,製造業,65～69歳,16.17,6.75,200.79
2010,03,岩手県,E,製造業,70歳～,13.33,3.23,163.19
2010,03,岩手県,F,電気・ガス・熱供給・水道業,年齢計,35.24,134.13,557.01
2010,03,岩手県,F,電気・ガス・熱供給・水道業,～19歳,19.07,59.04,287.88
2010,03,岩手県,F,電気・ガス・熱供給・水道業,20～24歳,21.27,78.75,333.99
2010,03,岩手県,F,電気・ガス・熱供給・水道業,25～29歳,25.79,96.28,405.76
2010,03,岩手県,F,電気・ガス・熱供給・水道業,30～34歳,31.07,125.99,498.83
2010,03,岩手県,F,電気・ガス・熱供給・水道業,35～39歳,30.55,113.12,479.72
2010,03,岩手県,F,電気・ガス・熱供給・水道業,40～44歳,42.24,156.1,662.98
2010,03,岩手県,F,電気・ガス・熱供給・水道業,45～49歳,48.37,181.61,762.05
2010,03,岩手県,F,電気・ガス・熱供給・水道業,50～54歳,50.52,191.37,797.61
2010,03,岩手県,F,電気・ガス・熱供給・水道業,55～59歳,47.92,194.17,769.21
2010,03,岩手県,F,電気・ガス・熱供給・水道業,60～64歳,21.97,83,346.64
2010,03,岩手県,F,電気・ガス・熱供給・水道業,65～69歳,35.7,76.14,504.54
2010,03,岩手県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2010,03,岩手県,G,情報通信業,年齢計,32.21,96.06,482.58
2010,03,岩手県,G,情報通信業,～19歳,19.37,46.29,278.73
2010,03,岩手県,G,情報通信業,20～24歳,19.27,28.2,259.44
2010,03,岩手県,G,情報通信業,25～29歳,20.81,56.79,306.51
2010,03,岩手県,G,情報通信業,30～34歳,23.04,63.68,340.16
2010,03,岩手県,G,情報通信業,35～39歳,28.55,84.72,427.32
2010,03,岩手県,G,情報通信業,40～44歳,37.15,107.09,552.89
2010,03,岩手県,G,情報通信業,45～49歳,44.6,144.41,679.61
2010,03,岩手県,G,情報通信業,50～54歳,40.47,136.36,622
2010,03,岩手県,G,情報通信業,55～59歳,41.36,137.9,634.22
2010,03,岩手県,G,情報通信業,60～64歳,26,57.21,369.21
2010,03,岩手県,G,情報通信業,65～69歳,16.93,59.82,262.98
2010,03,岩手県,G,情報通信業,70歳～,-,-,-
2010,03,岩手県,H,運輸業，郵便業,年齢計,20.87,45.86,296.3
2010,03,岩手県,H,運輸業，郵便業,～19歳,12.98,34.23,189.99
2010,03,岩手県,H,運輸業，郵便業,20～24歳,15.33,29.58,213.54
2010,03,岩手県,H,運輸業，郵便業,25～29歳,18.09,38.29,255.37
2010,03,岩手県,H,運輸業，郵便業,30～34歳,20.08,38.75,279.71
2010,03,岩手県,H,運輸業，郵便業,35～39歳,20.15,29.08,270.88
2010,03,岩手県,H,運輸業，郵便業,40～44歳,20.89,38.51,289.19
2010,03,岩手県,H,運輸業，郵便業,45～49歳,24.87,68.22,366.66
2010,03,岩手県,H,運輸業，郵便業,50～54歳,28.03,99.42,435.78
2010,03,岩手県,H,運輸業，郵便業,55～59歳,19.53,38.62,272.98
2010,03,岩手県,H,運輸業，郵便業,60～64歳,16.16,13.98,207.9
2010,03,岩手県,H,運輸業，郵便業,65～69歳,13.36,4.15,164.47
2010,03,岩手県,H,運輸業，郵便業,70歳～,10.6,0,127.2
2010,03,岩手県,I,卸売業，小売業,年齢計,24.27,40.61,331.85
2010,03,岩手県,I,卸売業，小売業,～19歳,14.76,10.48,187.6
2010,03,岩手県,I,卸売業，小売業,20～24歳,16.55,20.27,218.87
2010,03,岩手県,I,卸売業，小売業,25～29歳,18.7,33.87,258.27
2010,03,岩手県,I,卸売業，小売業,30～34歳,21.99,34.67,298.55
2010,03,岩手県,I,卸売業，小売業,35～39歳,23.78,41.88,327.24
2010,03,岩手県,I,卸売業，小売業,40～44歳,24.76,39.42,336.54
2010,03,岩手県,I,卸売業，小売業,45～49歳,28.9,59.89,406.69
2010,03,岩手県,I,卸売業，小売業,50～54歳,29.87,53.79,412.23
2010,03,岩手県,I,卸売業，小売業,55～59歳,31.55,52.04,430.64
2010,03,岩手県,I,卸売業，小売業,60～64歳,23.17,17.53,295.57
2010,03,岩手県,I,卸売業，小売業,65～69歳,21.66,14.86,274.78
2010,03,岩手県,I,卸売業，小売業,70歳～,16.79,26.31,227.79
2010,03,岩手県,J,金融業，保険業,年齢計,30.07,96.92,457.76
2010,03,岩手県,J,金融業，保険業,～19歳,14.97,17.53,197.17
2010,03,岩手県,J,金融業，保険業,20～24歳,18.37,33.81,254.25
2010,03,岩手県,J,金融業，保険業,25～29歳,22.62,78.73,350.17
2010,03,岩手県,J,金融業，保険業,30～34歳,26.34,98.11,414.19
2010,03,岩手県,J,金融業，保険業,35～39歳,28.35,95.05,435.25
2010,03,岩手県,J,金融業，保険業,40～44歳,39.06,107.53,576.25
2010,03,岩手県,J,金融業，保険業,45～49歳,30.43,99.16,464.32
2010,03,岩手県,J,金融業，保険業,50～54歳,38.88,138.79,605.35
2010,03,岩手県,J,金融業，保険業,55～59歳,42.4,164.77,673.57
2010,03,岩手県,J,金融業，保険業,60～64歳,20.37,48.58,293.02
2010,03,岩手県,J,金融業，保険業,65～69歳,21.16,40.49,294.41
2010,03,岩手県,J,金融業，保険業,70歳～,-,-,-
2010,03,岩手県,K,不動産業，物品賃貸業,年齢計,23.09,47.94,325.02
2010,03,岩手県,K,不動産業，物品賃貸業,～19歳,9.92,0,119.04
2010,03,岩手県,K,不動産業，物品賃貸業,20～24歳,15.19,16.85,199.13
2010,03,岩手県,K,不動産業，物品賃貸業,25～29歳,16.69,23.79,224.07
2010,03,岩手県,K,不動産業，物品賃貸業,30～34歳,19.95,42.33,281.73
2010,03,岩手県,K,不動産業，物品賃貸業,35～39歳,24.45,61.23,354.63
2010,03,岩手県,K,不動産業，物品賃貸業,40～44歳,24.14,48.64,338.32
2010,03,岩手県,K,不動産業，物品賃貸業,45～49歳,30.37,74.53,438.97
2010,03,岩手県,K,不動産業，物品賃貸業,50～54歳,31.73,80.43,461.19
2010,03,岩手県,K,不動産業，物品賃貸業,55～59歳,27.07,68.24,393.08
2010,03,岩手県,K,不動産業，物品賃貸業,60～64歳,19.33,17.83,249.79
2010,03,岩手県,K,不動産業，物品賃貸業,65～69歳,18.65,0,223.8
2010,03,岩手県,K,不動産業，物品賃貸業,70歳～,18.12,0,217.44
2010,03,岩手県,L,学術研究，専門・技術サービス業,年齢計,26.75,62.84,383.84
2010,03,岩手県,L,学術研究，専門・技術サービス業,～19歳,-,-,-
2010,03,岩手県,L,学術研究，専門・技術サービス業,20～24歳,15.58,8.21,195.17
2010,03,岩手県,L,学術研究，専門・技術サービス業,25～29歳,19.47,31.02,264.66
2010,03,岩手県,L,学術研究，専門・技術サービス業,30～34歳,22.49,51.55,321.43
2010,03,岩手県,L,学術研究，専門・技術サービス業,35～39歳,24.67,43.92,339.96
2010,03,岩手県,L,学術研究，専門・技術サービス業,40～44歳,27.02,57.3,381.54
2010,03,岩手県,L,学術研究，専門・技術サービス業,45～49歳,31.09,91.5,464.58
2010,03,岩手県,L,学術研究，専門・技術サービス業,50～54歳,31.12,76.96,450.4
2010,03,岩手県,L,学術研究，専門・技術サービス業,55～59歳,31.79,115.72,497.2
2010,03,岩手県,L,学術研究，専門・技術サービス業,60～64歳,22.83,18.85,292.81
2010,03,岩手県,L,学術研究，専門・技術サービス業,65～69歳,25.74,0,308.88
2010,03,岩手県,L,学術研究，専門・技術サービス業,70歳～,26,0,312
2010,03,岩手県,M,宿泊業，飲食サービス業,年齢計,18.59,9.97,233.05
2010,03,岩手県,M,宿泊業，飲食サービス業,～19歳,13.26,0.39,159.51
2010,03,岩手県,M,宿泊業，飲食サービス業,20～24歳,14.49,6.5,180.38
2010,03,岩手県,M,宿泊業，飲食サービス業,25～29歳,16.65,6.93,206.73
2010,03,岩手県,M,宿泊業，飲食サービス業,30～34歳,18.93,9.79,236.95
2010,03,岩手県,M,宿泊業，飲食サービス業,35～39歳,20.95,15.02,266.42
2010,03,岩手県,M,宿泊業，飲食サービス業,40～44歳,19.13,11.14,240.7
2010,03,岩手県,M,宿泊業，飲食サービス業,45～49歳,21.85,12.38,274.58
2010,03,岩手県,M,宿泊業，飲食サービス業,50～54歳,22.07,13.08,277.92
2010,03,岩手県,M,宿泊業，飲食サービス業,55～59歳,19.37,11.54,243.98
2010,03,岩手県,M,宿泊業，飲食サービス業,60～64歳,16.26,5.51,200.63
2010,03,岩手県,M,宿泊業，飲食サービス業,65～69歳,15.94,7.36,198.64
2010,03,岩手県,M,宿泊業，飲食サービス業,70歳～,11.49,12.56,150.44
2010,03,岩手県,N,生活関連サービス業，娯楽業,年齢計,20.91,22.66,273.58
2010,03,岩手県,N,生活関連サービス業，娯楽業,～19歳,15.25,1.55,184.55
2010,03,岩手県,N,生活関連サービス業，娯楽業,20～24歳,16.91,9.17,212.09
2010,03,岩手県,N,生活関連サービス業，娯楽業,25～29歳,19.38,16.41,248.97
2010,03,岩手県,N,生活関連サービス業，娯楽業,30～34歳,22.53,31.7,302.06
2010,03,岩手県,N,生活関連サービス業，娯楽業,35～39歳,22.6,27.4,298.6
2010,03,岩手県,N,生活関連サービス業，娯楽業,40～44歳,23.32,25.19,305.03
2010,03,岩手県,N,生活関連サービス業，娯楽業,45～49歳,23.71,34.52,319.04
2010,03,岩手県,N,生活関連サービス業，娯楽業,50～54歳,20.79,26.4,275.88
2010,03,岩手県,N,生活関連サービス業，娯楽業,55～59歳,22.62,26.42,297.86
2010,03,岩手県,N,生活関連サービス業，娯楽業,60～64歳,18.02,13.9,230.14
2010,03,岩手県,N,生活関連サービス業，娯楽業,65～69歳,18.03,10.24,226.6
2010,03,岩手県,N,生活関連サービス業，娯楽業,70歳～,-,-,-
2010,03,岩手県,O,教育，学習支援業,年齢計,32.12,88.81,474.25
2010,03,岩手県,O,教育，学習支援業,～19歳,-,-,-
2010,03,岩手県,O,教育，学習支援業,20～24歳,17.59,36.15,247.23
2010,03,岩手県,O,教育，学習支援業,25～29歳,20.42,53.8,298.84
2010,03,岩手県,O,教育，学習支援業,30～34歳,23.84,55.12,341.2
2010,03,岩手県,O,教育，学習支援業,35～39歳,32.03,95.77,480.13
